ExperimentName;Vistalon 8800 (EPDM);Vistalon 8600 (EPDM);Keltan 6950 (EPDM);keltan 6951;Keltan 6950 ECO;keltan 6951C;KEP2480 (EPDM);ravago EPDM recycl� ;PPH 3060 (PP);PP Remolen 50CCUF 702;PP Remolen 50CC00 703;Remolen 50CHUF00 7XX;ENGAGE 8180 (POE);PPH 11012 (PP);Dutral BTX 9049;Stabaxol P100;INEOS rrPP1002;Marlex HAX 030LC (PP);Marlex HGX 030LC (PP);Exxelor PO1020 (PPgAM);Infuse 9077 (OBC);Adflex X100G (polyolefine);Engage 8842 (POE);PP 2355 (anti uv);PPH 2002 (anti-UV);PP 8790 (anti uv);PP 55176 (anti ox);rPPH 02GR;rPPH 03GR;WPP PRC 50 UFO;WPP PRC 50 UFO nat;rPPC 01GR;rPPC 02GR;Kingfa CB-T2L2A NC001;PEHD HMA018 (PE);Primol 352 (Plastifiant);Nypar 330 (Plastifiant);NYPAR 330 2;Lucant LX400 (plastifiant);Pionier 2196 (plastifiant);Tiona ATA 1 (TiO2);Noir Spheron SOA 550 (Noir de carbone);Noir 990 (Noir de carbone);Noir N115;Noir N330;Noir N772;noir FEF 550;PP8027 (Noir Polyone);Incroslip SL (AID Process);Crodamide ER (AID Process);Polyplastol 19 (AID Process);AIDPPF4 (AID Process);Chiguard 770 (anti-UV);Cyasorb uv 703 (anti-UV);Cyasorb uv 703 (fin) (anti-UV);Cyasorb CYXTRA V9900 (anti-uv);Tinuvin 770 DF (anti-UV);Tinuvin 326 (anti-UV);Tinuvin 326 (fin) (anti-UV);Lubio 10 (anti-UV);Lubio 10 (fin) (anti-UV);Lubio 11 (anti-UV);Lubio 11 (fin) (anti-UV);Zeoflair 110 (additif);torilis 7200;Bruggolen TP-R2090;naugard 445;Vulkanox HS-LG (TMQ);Huile Aurora SK W Ergon ;PEG 4000 (AID Process);ZnO;MgO - Maglite DE;R�sine SP1055 (R�sine);R�sine SP1045H (non brom�e);Anti oxydant MBI : RHENOGRAN MBI 80 (anti-ox);Anti oxydant MBI (fin) (anti-ox);Cyanox 2777 (anti ox);Irganox B225 (ANTIOX);Irganox B900 (ANTIOX);Hostanox PEPQ (ANTIOX);Hostanox SE10 PILLS;Hostanox 0310 PILLS;Irgacycle 030G;MB 50001;Univul 4050 (HALS);Chimassorb 2020 (HALS);Hycite 713 (corr acidit�);Safic Chem Mask AX PD (BV) (neutralisateur odeur);acide st�arique;nures 2055;PP AUROcom 50 IUF3 H Tst black;PP ROMOLEN (Mol group);Huile Viva B-Fix 10249;N�opr�ne WRT;REPSOL Reciclex RXP52BG;Luperox F40MF (Peroxyde);Luperox 101XL45 (Peroxyde);Luperox 101XL45 SP2 (peroxyde);Luperox F air B2 (peroxyde);RICON 153DA (co-agent);RICON 154DA (co-agent);TMPTMA = SR 350 (co-agent);Vulcofac SR 517 DL (Co-agent);Alcanpoudre EGDMA (Co-agent);Alcanpoudre TMPTMA 70 (Co-agent);Alcanpoudre - EGDMA 70;TOTAL;Chiguard 770 (BV) (anti-UV);Tinuvin 326 (BV) (anti-UV);PEG 4000 (BV) (AID Process);Crodamide ER (BV) (AID Process);Nypar 330 (BV) (Plastifiant);AIDPPF4 (BV) (AID Process);MB 50001 (BV);rPPH 02GR (BV);rPPH 03GR (BV);WPP PRC 50 UFO nat (BV);rPPC 01GR (BV);rPPC 02GR (BV);Kingfa CB-T2L2A NC001 (BV);PPH 3060 (BV) (PP);PP AUROcom 50 IUF3 H Tst black (BV);WPP PRC 50 UFO (BV);PP ROMOLEN (Mol group) (BV);PP Remolen 50CCUF 702 (BV);PP Remolen 50CC00 703 (BV);INEOS rrPP1002 (BV);REPSOL Reciclex RXP52BG (BV);Remolen 50CHUF00 7XX (BV);mach_mix;Coef-remplissage;mach_Bivis;Profil_vis;vitesse rotation b-v;puits de d�gazage;Cyl.zone 1;Cyl.zone 2;Cyl.zone 3;Cyl.zone 4;Cyl.zone 5;Cyl.zone 6;Cyl.zone 7;Cyl.zone 8;Cyl.zone 9;Cyl.zone 10;Cyl.zone 11;Cyl.zone 12;GALA - T� 8.0;GALA - bypass;GALA - Fili�re;T� T�te;T� Porte Filtre;T� Bi-Pass;T� Eau;D�bit doseur 1 double vis;type vis doseur 1;d�bit doseur 1 K-tron;D�bit doseur 2 monovis;type vis doseur 2;Couple Vis doseur;Position;Type pompe;d�bit th�orique;d�bit affich�;Vitesse extrudeuse;Couple extrudeuse;T� mati�re BV;Energie sp�cifique;P gala amont;P gala aval;Pression dans 8/0;Pression bypass;capacit� granulatrice;Intensit� de la granulatrice Gala;Couple granulatrice Gala;vitesse granulatrice;V Couteaux;nb trous fili�res;nb lames du porte-couteaux;t� bac d'eau Gala;Type mat�re � doser;D�bit doseur;capacit� doseur;type vis doseur;% vitesse de Vis doseur;D�bit Huile;Vitesse de vis;Courant;Pression t�te extrudeuse;T� mati�re;mach_extru;Etuvage;Hum_extru;Vvis_extru;T_extru;P-extru;V_tapis;E_extru;T_melt_extru;Hard_Shore_A;Hard_Shore_D;Density;Tensile_strength_break;Elong_break;S_elong_5;S_elong_10;S_elong_20;S_elong_50;S_elong_100;Comp_22_23;Comp_22_85;Comp_22_70;Comp_22_100;Comp_168_70
CFECO4 A;0;0;0;60;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24,8;0;1,5;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;290,8;0;0;0;0;0;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Leistritz D27 52D;L9;250;z11;60;160;170;175;180;185;190;190;195;195;0;0;200;200;200;99999;99999;203;40;99999;99999;14;99999;99999;99999;99999;99999;99999;99999;99999;40;99999;99999;99999;99999;54;50;99999;74;48;2700;99999;2;4;40;99999;99999;99999;99999;18;99999;99999;99999;99999;99999;Teach Line;4h 80�C;99999;180;200-195-190-185-180;38;18,5;2;99999;99999;45;0,926;21,1;724,2;9,4;11,5;12,3;11,9;11,4;99999;99999;99999;99999;99999
CFECO4 B;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24,8;0;1,5;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;290,8;0;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Leistritz D27 52D;L9;250;z11;60;160;170;175;180;185;190;190;195;195;0;0;200;200;200;99999;99999;201;40;99999;99999;14;99999;99999;99999;99999;99999;99999;99999;99999;40;99999;99999;99999;99999;53;48;99999;66;46;3000;99999;2;4;40;99999;99999;99999;99999;19;99999;99999;99999;99999;99999;Teach Line;4h 80�C;99999;180;200-195-190-185-180;29;17;2;99999;99999;44;0,943;17,9;662,5;9,3;11;11,6;11,2;10,9;99999;99999;99999;99999;99999
CFECO4 C;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24,8;0;1,5;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;315,8;0;0;0;0;0;0;0;0;0;135;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Leistritz D27 52D;L9;250;z11;60;160;170;175;180;185;190;190;195;195;0;0;200;200;200;99999;99999;202;40;99999;99999;14;99999;99999;99999;99999;99999;99999;99999;99999;40;99999;99999;99999;99999;49;46;99999;66;46;3100;99999;2;4;40;99999;99999;99999;99999;20;99999;99999;99999;99999;99999;Teach Line;4h 80�C;99999;180;200-195-190-185-180;31;17;2;99999;99999;46;0,9401;17,4;637;10,6;12,5;13;12,2;11,7;99999;99999;99999;99999;99999
CFECO4 D;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,5;1;24,8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;290,8;0;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Leistritz D27 52D;L9;250;z11;60;160;170;175;180;185;190;190;195;195;0;0;200;200;200;99999;99999;201;40;99999;99999;14;99999;99999;99999;99999;99999;99999;99999;99999;37;99999;99999;99999;99999;47;43;99999;66;46;3200;99999;2;4;40;99999;99999;99999;99999;23;99999;99999;99999;99999;99999;Teach Line;4h 80�C;99999;180;200-195-190-185-180;27,4;16,5;2;99999;99999;42;0,948;14,5;590,8;9,7;11,3;11,7;10,9;10,4;99999;99999;99999;99999;99999
CFECO4 E;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,5;1;20;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286;0;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Leistritz D27 52D;L9;250;z11;60;160;170;175;180;185;190;190;195;195;0;0;200;200;200;99999;99999;203;40;99999;99999;14;99999;99999;99999;99999;99999;99999;99999;99999;40;99999;99999;99999;99999;43;47;99999;66;45;3200;99999;2;4;40;99999;99999;99999;99999;26;99999;99999;99999;99999;99999;Teach Line;4h 80�C;99999;180;200-195-190-185-180;28;17;2;99999;99999;46;0,945;14,7;603,4;10,2;11,8;12,1;11,2;10,6;99999;99999;99999;99999;99999
CFECO4 F;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24,8;1,5;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;290,8;0;0;0;0;0;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Leistritz D27 52D;L9;250;z11;60;160;170;175;180;185;190;190;195;195;0;0;200;200;200;99999;99999;202;40;99999;99999;14;99999;99999;99999;99999;99999;99999;99999;99999;40;99999;99999;99999;99999;47;43;99999;72;48;3200;99999;2;4;40;99999;99999;99999;99999;22;99999;99999;99999;99999;99999;Teach Line;4h 80�C;99999;180;200-195-190-185-180;33;17,5;2;99999;99999;43;0,943;16,8;640;9,3;11;11,5;11,1;10,8;99999;99999;99999;99999;99999
CFECO4 G;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24,8;0;3;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;292,3;0;0;0;0;0;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Leistritz D27 52D;L9;250;z11;60;160;170;175;180;185;190;190;195;195;0;0;200;200;200;99999;99999;201;40;99999;99999;14;99999;99999;99999;99999;99999;99999;99999;99999;37;99999;99999;99999;99999;45;42;99999;72;45;3200;99999;2;4;40;99999;99999;99999;99999;20;99999;99999;99999;99999;99999;Teach Line;4h 80�C;99999;180;200-195-190-185-180;30;17,5;2;99999;99999;44;0,946;16,9;646,2;9,4;11,1;11,6;11,2;10,8;99999;99999;99999;99999;99999
CFECO4 H;0;0;0;0;0;0;0;60;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24,8;0;1,5;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;290,8;0;0;0;0;0;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Leistritz D27 52D;L9;250;z11;60;160;170;175;180;185;190;190;195;195;0;0;200;200;200;99999;99999;200;40;99999;99999;14;99999;99999;99999;99999;99999;99999;99999;99999;40;99999;99999;99999;99999;46;42;99999;72;46;3200;99999;2;4;40;99999;99999;99999;99999;20;99999;99999;99999;99999;99999;Teach Line;4h 80�C;99999;180;200-195-190-185-180;41;17,5;2;99999;99999;44;0,928;17,1;656,4;10,3;12,4;13,1;12,3;11,4;99999;99999;99999;99999;99999
CFECO5 A;0;0;0;60;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24,8;0;1,5;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;290,8;0;0;0;0;0;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Leistritz D27 40D;L9;250;z9;60;160;170;175;180;185;190;190;195;195;99999;99999;200;200;200;206;99999;209;40;99999;99999;13;99999;99999;99999;99999;99999;99999;99999;99999;38;99999;0,238;99999;99999;99999;110;99999;73;53;1800;99999;2;4;25�c r�elle 30�c;99999;99999;99999;99999;20,4;99999;99999;99999;124;99999;Teach Line;4h 80�C;99999;180;200-195-190-185-180;37;16,5;2;99999;99999;45;0,94;22;766,8;9,9;12,3;13,1;12,5;11,8;99999;99999;99999;99999;99999
CFECO5 B;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24,8;0;1,5;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;290,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;Krupp F2000;0,8;Leistritz D27 40D;L9;250;z9;60;160;170;175;180;185;190;190;195;195;99999;99999;200;200;200;205;99999;207;40;99999;99999;13;99999;99999;99999;99999;99999;99999;99999;99999;36;99999;0,216;99999;99999;99999;100;99999;73;52;1800;99999;2;4;25�c r�elle 30�c;99999;99999;99999;99999;21;99999;99999;99999;112;99999;Teach Line;4h 80�C;99999;180;200-195-190-185-180;26;16,5;2;99999;99999;44;0,95;16,9;672,4;9,6;11,2;11,7;11,2;10,8;99999;99999;99999;99999;99999
CFECO5 C;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24,8;0;1,5;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;315,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;0;0;0;0;0;0;Krupp F2000;0,8;Leistritz D27 40D;L9;250;z9;60;160;170;175;180;185;190;190;195;195;99999;99999;200;200;200;206;99999;209;40;99999;99999;13;99999;99999;99999;99999;99999;99999;99999;99999;35;99999;0,22;99999;99999;99999;95;99999;73;53;2000;99999;2;4;25�c r�elle 30�c;99999;99999;99999;99999;21,3;99999;99999;99999;106;99999;Teach Line;4h 80�C;99999;180;200-195-190-185-180;26,5;16,5;2;99999;99999;45;0,95;17,7;667,4;10,5;12,3;12,7;12,1;11,6;99999;99999;99999;99999;99999
CFECO5 D;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24,8;0;1,5;0;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0,5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;315,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;0;0;0;0;0;0;Krupp F2000;0,8;Leistritz D27 40D;L9;250;z9;60;160;170;175;180;185;190;190;195;195;99999;99999;200;200;200;204;99999;209;40;99999;99999;13;99999;99999;99999;99999;99999;99999;99999;99999;35;99999;0,22;99999;99999;99999;110;99999;73;54;2000;99999;2;4;25�c r�elle 30�c;99999;99999;99999;99999;22;99999;99999;99999;130;99999;Teach Line;4h 80�C;99999;180;200-195-190-185-180;28;15,5;2;99999;99999;45;0,951;18,2;648,2;10,5;12,2;12,6;12;11,5;99999;99999;99999;99999;99999
CFECO5 E;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24,8;0;0;1;0;5;0;0;0;0;0;0;0;1,5;0;0;0;0;0;0;0;0;0;0;0,5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;315,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;0;0;0;0;0;0;Krupp F2000;0,8;Leistritz D27 40D;L9;250;z9;60;160;170;175;180;185;190;190;195;195;99999;99999;200;200;200;204;99999;209;40;99999;99999;13;99999;99999;99999;99999;99999;99999;99999;99999;34;99999;0,21;99999;99999;99999;85;99999;74;53;2100;99999;2;4;25�c r�elle 30�c;99999;99999;99999;99999;22;99999;99999;99999;100;99999;Teach Line;4h 80�C;99999;180;200-195-190-185-180;25;17,5;2;99999;99999;39;0,947;17,3;611,3;10,5;12,2;12,6;12;11,6;99999;99999;99999;99999;99999
CFECO5 F;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24,8;0;1,5;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;313,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;0;0;0;0;0;0;Krupp F2000;0,8;Leistritz D27 40D;L9;250;z9;60;160;170;175;180;185;190;190;195;195;99999;99999;200;200;200;206;99999;209;40;99999;99999;13;99999;99999;99999;99999;99999;99999;99999;99999;35;99999;0,234;99999;99999;99999;95;99999;74;52;2100;99999;2;4;25�c r�elle 30�c;99999;99999;99999;99999;28;99999;99999;99999;113;99999;Teach Line;4h 80�C;99999;180;200-195-190-185-180;25;15;2;99999;99999;45;0,952;18,2;628,9;11;12,8;13,2;12,5;12;99999;99999;99999;99999;99999
CFECO5 G;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,5;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;4;0;0;24,8;0;0;0;0;0;0;0;0;0;0;0;0;0;290,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;Krupp F2000;0,8;Leistritz D27 40D;L9;250;z9;60;160;170;175;180;185;190;190;195;195;99999;99999;200;200;200;207;99999;208;40;99999;99999;13;99999;99999;99999;99999;99999;99999;99999;99999;32;99999;0,2;99999;99999;99999;77;99999;74;54;2100;99999;2;4;25�c r�elle 30�c;99999;99999;99999;99999;24;99999;99999;99999;91;99999;Teach Line;4h 80�C;99999;180;200-195-190-185-180;24;15;2;99999;99999;39;0,947;16,3;654,4;9,1;10,7;11,2;10,9;10,6;99999;99999;99999;99999;99999
CFECO5 H;0;0;0;60;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24,8;0;1,5;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;288,3;0;0;0;0;0;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Leistritz D27 40D;L9;250;z9;60;160;170;175;180;185;190;190;195;195;99999;99999;200;200;200;204;99999;209;40;99999;99999;13;99999;99999;99999;99999;99999;99999;99999;99999;35;99999;0,22;99999;99999;99999;98;99999;74;52;2100;99999;2;4;25�c r�elle 30�c;99999;99999;99999;99999;23;99999;99999;99999;114;99999;Teach Line;4h 80�C;99999;180;200-195-190-185-180;41;14;2;99999;99999;45;0,94;21,8;700,4;10,4;12,5;13,2;12,7;12,1;99999;99999;99999;99999;99999
CFECO6 A;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24,8;0;1,5;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;313,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;0;0;0;0;0;0;Krupp F2000;0,8;Leistritz D27 52D;L9;250;z11;60;160;170;175;180;185;190;190;195;195;200;200;200;200;200;188;99999;205;30;99999;99999;14;99999;99999;99999;99999;99999;99999;99999;99999;45;99999;0,264;99999;99999;99999;55;99999;74;52;1600;99999;2;4;30�c r�elle 30�c;99999;99999;99999;99999;14;99999;99999;99999;46;99999;Teach Line;4h 80�C;99999;180;200-195-190-185-180;29;15;2;99999;99999;47;0,965;18,8;646,5;10,4;12,3;12,8;12,2;11,8;99999;99999;99999;99999;99999
CFECO6 B;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24,8;0;1,5;1;0;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;316,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;0;0;0;0;0;0;Krupp F2000;0,8;Leistritz D27 52D;L9;250;z11;60;160;170;175;180;185;190;190;195;195;200;200;200;200;200;188;99999;201;30;99999;99999;14;99999;99999;99999;99999;99999;99999;99999;99999;43;99999;0,26;99999;99999;99999;49;99999;75;52;1600;99999;2;4;30�c r�elle 30�c;99999;99999;99999;99999;20;99999;99999;99999;47;99999;Teach Line;4h 80�C;99999;180;200-195-190-185-180;29;16,5;2;99999;99999;47;0,953;16,1;619,8;10,2;12,1;12,6;11,9;11,3;99999;99999;99999;99999;99999
CFECO6 C;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24,8;0;1,5;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,4;0;0;0;0;0;0;0;0;1,2;312,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;0;0;0;0;0;0;Krupp F2000;0,8;Leistritz D27 52D;L9;250;z11;60;160;170;175;180;185;190;190;195;195;200;200;200;200;200;187;99999;201;30;99999;99999;14;99999;99999;99999;99999;99999;99999;99999;99999;39;99999;0,22;99999;99999;99999;42;99999;75;47;1600;99999;2;4;30�c r�elle 30�c;99999;99999;99999;99999;20;99999;99999;99999;39;99999;Teach Line;4h 80�C;99999;180;200-195-190-185-180;26;17,5;2;99999;99999;47;0,953;22,7;679,5;9,8;11,6;12,3;12;11,7;99999;99999;99999;99999;99999
CFECO6 D;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24,8;0;1,5;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;315,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;0;0;0;0;0;0;Krupp F2000;0,8;Leistritz D27 52D;L9;250;z11;60;160;170;175;180;185;190;190;195;195;200;200;200;200;200;186;99999;201;30;99999;99999;14;99999;99999;99999;99999;99999;99999;99999;99999;38;99999;0,238;99999;99999;99999;44;99999;69;42;1600;99999;2;4;30�c r�elle 30�c;99999;99999;99999;99999;19;99999;99999;99999;40;99999;Teach Line;4h 80�C;99999;180;200-195-190-185-180;27;19,5;2;99999;99999;45;0,951;18,1;666,7;9,7;11,6;12,2;11,5;11,2;99999;99999;99999;99999;99999
CFECO6 E;0;0;0;60;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24,8;0;1,5;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;290,8;0;0;0;0;0;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Leistritz D27 52D;L9;250;z11;60;160;170;175;180;185;190;190;195;195;200;200;200;200;200;186;99999;201;30;99999;99999;14;99999;99999;99999;99999;99999;99999;99999;99999;42;99999;0,237;99999;99999;99999;46;99999;69;44;1600;99999;2;4;30�c r�elle 30�c;99999;99999;99999;99999;18;99999;99999;99999;44;99999;Teach Line;4h 80�C;99999;180;200-195-190-185-180;31;19,5;2;99999;99999;46;0,936;20,5;722,8;9,7;11,9;12,7;12;11,7;99999;99999;99999;99999;99999
